--_curl_--http://www.wunderground.com/history/airport/MIA/1992/08/1/DailyHistory.html?&format=1

TimeEDT,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC<br />
11:00 AM,88.0,73.9,63,30.10,7.0,South,8.1,-,N/A,,Mostly Cloudy,180,1992-08-29 15:00:00<br />
12:00 PM,89.1,73.0,59,30.09,7.0,SSW,9.2,-,N/A,,Mostly Cloudy,200,1992-08-29 16:00:00<br />
1:00 PM,90.0,73.9,59,30.09,7.0,South,12.7,-,N/A,,Mostly Cloudy,170,1992-08-29 17:00:00<br />
1:28 PM,-9999,-9999,N/A,30.07,7.0,SE,23.0,31.1,N/A,Rain-Thunderstorm,Light Thunderstorms and Rain,130,1992-08-29 17:28:00<br />
2:00 PM,82.0,73.0,74,30.09,3.0,ENE,12.7,-,0.43,Rain-Thunderstorm,Thunderstorms and Rain,70,1992-08-29 18:00:00<br />
2:15 PM,-9999,-9999,N/A,30.10,1.0,East,17.3,28.8,N/A,Rain-Thunderstorm,Thunderstorms and Rain,90,1992-08-29 18:15:00<br />
2:40 PM,-9999,-9999,N/A,30.10,3.0,ENE,11.5,-,N/A,Rain-Thunderstorm,Thunderstorms and Rain,70,1992-08-29 18:40:00<br />
3:00 PM,77.0,73.0,88,30.11,3.0,SW,6.9,-,1.26,Rain-Thunderstorm,Light Thunderstorms and Rain,230,1992-08-29 19:00:00<br />
4:00 PM,75.0,72.0,90,30.07,6.0,WSW,8.1,-,0.09,Rain-Thunderstorm,Light Thunderstorms and Rain,240,1992-08-29 20:00:00<br />
4:50 PM,75.9,72.0,87,30.06,7.0,SW,6.9,-,N/A,Rain-Thunderstorm,Light Thunderstorms and Rain,230,1992-08-29 20:50:00<br />
5:00 PM,75.9,71.1,85,30.06,7.0,SW,6.9,-,0.01,Rain-Thunderstorm,Light Thunderstorms and Rain,230,1992-08-29 21:00:00<br />
5:18 PM,-9999,-9999,N/A,30.09,7.0,WSW,8.1,-,N/A,Rain-Thunderstorm,Light Thunderstorms and Rain,250,1992-08-29 21:18:00<br />
6:00 PM,75.0,72.0,90,30.09,7.0,WNW,5.8,-,N/A,Rain-Thunderstorm,Light Thunderstorms and Rain,290,1992-08-29 22:00:00<br />
7:00 PM,75.0,73.0,94,30.10,7.0,WSW,4.6,-,0.04,Rain-Thunderstorm,Light Thunderstorms and Rain,240,1992-08-29 23:00:00<br />
8:00 PM,73.9,72.0,93,30.13,7.0,WNW,9.2,-,0.11,Rain-Thunderstorm,Light Thunderstorms and Rain,300,1992-08-30 00:00:00<br />
9:00 PM,73.9,72.0,93,30.15,7.0,NW,5.8,-,0.12,Rain-Thunderstorm,Thunderstorms and Rain,310,1992-08-30 01:00:00<br />
9:30 PM,-9999,-9999,N/A,30.12,7.0,ESE,10.4,-,N/A,Rain,Rain Showers,110,1992-08-30 01:30:00<br />
10:00 PM,73.9,72.0,93,30.11,7.0,ESE,9.2,-,0.13,Rain,Light Rain,120,1992-08-30 02:00:00<br />
11:00 PM,73.9,73.0,97,30.12,7.0,SW,5.8,-,0.02,,Overcast,220,1992-08-30 03:00:00<br />
--_curl_--http://www.wunderground.com/history/airport/MIA/1992/08/30/DailyHistory.html?&format=1

TimeEDT,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC<br />
12:00 AM,75.0,73.0,94,30.12,7.0,NNE,4.6,-,N/A,,Overcast,20,1992-08-30 04:00:00<br />
1:00 AM,75.0,73.0,94,30.12,7.0,Calm,Calm,-,N/A,,Overcast,0,1992-08-30 05:00:00<br />
2:00 AM,75.0,73.0,94,30.11,7.0,North,3.5,-,N/A,,Scattered Clouds,350,1992-08-30 06:00:00<br />
3:00 AM,75.0,73.0,94,30.09,7.0,NW,4.6,-,N/A,,Scattered Clouds,320,1992-08-30 07:00:00<br />
4:00 AM,73.9,73.0,97,30.09,7.0,North,3.5,-,N/A,,Mostly Cloudy,10,1992-08-30 08:00:00<br />
5:00 AM,73.9,73.0,97,30.09,7.0,NNE,5.8,-,N/A,,Mostly Cloudy,30,1992-08-30 09:00:00<br />
6:00 AM,73.9,72.0,93,30.09,7.0,NE,3.5,-,N/A,,Mostly Cloudy,40,1992-08-30 10:00:00<br />
7:00 AM,73.9,73.0,97,30.11,7.0,SW,2.3,-,N/A,,Mostly Cloudy,220,1992-08-30 11:00:00<br />
8:00 AM,75.9,73.0,91,30.12,7.0,NW,4.6,-,N/A,,Mostly Cloudy,310,1992-08-30 12:00:00<br />
9:00 AM,81.0,73.9,79,30.13,7.0,NNW,4.6,-,N/A,,Mostly Cloudy,340,1992-08-30 13:00:00<br />
10:00 AM,86.0,75.0,70,30.14,7.0,East,5.8,-,N/A,,Mostly Cloudy,100,1992-08-30 14:00:00<br />
11:00 AM,86.0,73.0,65,30.16,7.0,SSE,3.5,-,N/A,,Mostly Cloudy,160,1992-08-30 15:00:00<br />
12:00 PM,89.1,73.9,61,30.15,7.0,South,4.6,-,N/A,,Scattered Clouds,170,1992-08-30 16:00:00<br />
1:00 PM,86.0,73.9,67,30.14,7.0,NE,8.1,-,N/A,,Scattered Clouds,40,1992-08-30 17:00:00<br />
1:07 PM,-9999,-9999,N/A,30.13,7.0,North,11.5,-,N/A,Rain-Thunderstorm,Thunderstorms and Rain,10,1992-08-30 17:07:00<br />
2:00 PM,79.0,73.9,84,30.14,7.0,NNW,11.5,-,0.55,,Mostly Cloudy,330,1992-08-30 18:00:00<br />
2:20 PM,-9999,-9999,N/A,30.14,7.0,NW,12.7,-,N/A,Thunderstorm,Thunderstorm,320,1992-08-30 18:20:00<br />
3:00 PM,78.1,72.0,81,30.12,7.0,West,6.9,-,N/A,Rain-Thunderstorm,Light Thunderstorms and Rain,270,1992-08-30 19:00:00<br />
3:28 PM,-9999,-9999,N/A,30.12,7.0,West,6.9,-,N/A,,Mostly Cloudy,270,1992-08-30 19:28:00<br />
4:00 PM,80.1,72.0,76,30.12,7.0,WSW,5.8,-,N/A,,Mostly Cloudy,250,1992-08-30 20:00:00<br />
5:00 PM,80.1,70.0,71,30.11,7.0,WNW,4.6,-,N/A,,Mostly Cloudy,290,1992-08-30 21:00:00<br />
6:00 PM,80.1,70.0,71,30.09,7.0,West,5.8,-,N/A,,Mostly Cloudy,280,1992-08-30 22:00:00<br />
7:00 PM,81.0,71.1,72,30.07,7.0,East,5.8,-,N/A,,Mostly Cloudy,90,1992-08-30 23:00:00<br />
8:00 PM,80.1,72.0,76,30.09,7.0,WNW,5.8,-,N/A,,Scattered Clouds,300,1992-08-31 00:00:00<br />
9:00 PM,78.1,72.0,81,30.12,7.0,NW,4.6,-,N/A,,Partly Cloudy,310,1992-08-31 01:00:00<br />
10:00 PM,78.1,73.9,87,30.13,7.0,NNW,3.5,-,N/A,,Partly Cloudy,330,1992-08-31 02:00:00<br />
11:00 PM,77.0,73.9,90,30.14,7.0,North,4.6,-,N/A,,Partly Cloudy,10,1992-08-31 03:00:00<br />
